step,event,collected,total,x,y
50,50,245,893,-0.12718619183673469,0.005059673612244898
51,51,290,1378,-0.12738467310344828,-0.002083120295172414
52,52,3442,11810,-0.12030486525276003,-0.003732725493753632
53,53,628,2590,-0.12622797611464967,0.00017667701146496814
54,54,171,661,-0.11483200877192984,0.011015218754385964
55,55,1578,5728,-0.12397637281368822,0.004256515903929024
56,56,518,1749,-0.12078755231660232,0.0012827259642857144
57,57,1321,4781,-0.1216730890991673,-0.002943936185616957
58,58,1301,5352,-0.1257239948501153,-0.0002838009799154497
59,59,478,1704,-0.11980280062761506,9.616398472803348e-05
60,60,566,2071,-0.1251885155477032,-0.005303480238339223
61,61,1436,5131,-0.12256167096100279,-0.001415676473259053
62,62,1597,6427,-0.12452162711333752,-0.0007392997331246087
63,63,545,2440,-0.1257461579816514,-0.008666505528623853
64,64,809,3076,-0.1246189414091471,-0.006638975130407912
65,65,1718,5896,-0.1209498740395809,0.006369257866437718
66,66,1645,6338,-0.12495854261398176,-0.005728368657805472
67,67,2312,8471,-0.12123974346885812,0.003190704010285467
68,68,1126,4280,-0.12269587477797513,0.008679397169982239
69,69,152,794,-0.13015943815789474,-0.00010056452565789478
70,70,3369,11965,-0.1214508551795785,0.0038051689959631937
71,71,3296,12000,-0.12374924544902913,-0.0004781840374393204
72,72,2867,10121,-0.12412762326473666,0.009058650651973144
73,73,5424,19109,-0.12016359616519175,0.0018317637571626105
74,74,234,998,-0.1282625487179487,-0.00257494302991453
75,75,2895,10933,-0.12330592207253886,-0.0020872342887046634
76,76,1792,6316,-0.12315807728794644,-0.01079395780675223
77,77,2961,11023,-0.12505427821681864,-0.0024066919084025666
78,78,341,1449,-0.1250422504398827,-0.00027604803519061587
79,79,1561,5085,-0.12210970518898143,-0.014749355210057654
80,80,517,1649,-0.12116522785299806,0.002977231116054159
81,81,1337,4778,-0.11691440321615558,0.007731735596484667
82,82,763,2845,-0.12386574180865008,-0.00256942866802097
83,83,623,2489,-0.12535377817014445,0.0031367089467094706
84,84,1311,5617,-0.12663169618611747,0.0036051900413424866
85,85,1503,4954,-0.12192133526280771,0.006449599302967399
86,86,588,2278,-0.12389986683673469,-0.007219506920918366
87,87,414,1534,-0.12575180483091786,0.0010304740990338165
88,88,1308,6322,-0.1254464621559633,0.0026686203268883792
89,89,1649,5903,-0.12294535093996362,0.0019221956375379018
90,90,474,1624,-0.1259197065400844,-0.010617677613713081
91,91,195,770,-0.12647632307692308,-0.002677424979487179
92,92,1589,6010,-0.12111838382630585,-0.005923780357488986
93,93,1566,5499,-0.11708987286079182,-0.005449620488250319
94,94,2511,9098,-0.1223558574273198,-0.005265579764360812
95,95,616,2102,-0.12418994285714287,-0.0008226863344155845
96,96,181,636,-0.12953972928176796,0.005865177483425414
97,97,688,2710,-0.12660471758720931,-0.007247984527776163
98,98,693,2632,-0.12416656666666667,-0.009749547928860028
99,99,1093,3850,-0.12503440393412624,0.008266813913000914
100,100,809,3241,-0.12587264301606924,0.0006029058462299136
